source,author,work,workLabel,edition,placeOfProduction,yearOfPublication,langCode
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb30212966t#Expression,"Segunda parte del Ingenioso cavallero Don Quixote de la Mancha, por Miguel de Cervántes Saavedra,...",,Bruselas,1616,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb302130161#Expression,"El Ingenioso hidalgo Don Quijote de la Mancha, compuesto por Miguel de Cervántes Saavedra. Edicion conforme à la última corregida por la Academia española, con notas...",,Paris,1879,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb30213151t#Expression,"L'Ingénieux chevalier Don Quichotte de la Manche, par Miguel de Cervantès Saavedra. Traduction nouvelle. Illustré par Grandville",,Tours,1858,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb30213157w#Expression,"Histoire de l'admirable Don Quichotte de la Manche et de Sancho Pança, surnommé la fleur des écuyers... Traduit librement de l'espagnol de Michel de Cervantès",,Paris,1863,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb32945615x#Expression,Miguel de Cervantès Saavedra. L'Ingénieux Hidalgo Don Quichotte de la Manche,,"[Paris,]",1961,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb32945620h#Expression,L'Ingénieux hidalgo Don Quichotte de la Manche. [Illustrations de F. Van Hamme. Traduction de Louis Viardot.],,Grenoble,1965/1966,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb36998168f#Expression,L'ingénieux hidalgo Don Quichotte de la Manche,,Paris,1998,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb454211850#Expression,Don Chisciotte di a Mancia,,Aiacciu (Ajaccio),2016,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb454211850#Expression,Don Chisciotte di a Mancia,,Aiacciu (Ajaccio),2016,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb454211850#Expression,Don Chisciotte di a Mancia,,Aiacciu (Ajaccio),2016,http://id.loc.gov/vocabulary/iso639-2/cos
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb40191543d#Expression,L'ingénieux hidalgo don Quichotte de la Manche,,Évreux,2006,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb31921244w#Expression,L'ingénieux hidalgo Don Quichotte de la Manche,,Paris,1911,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb31921267j#Expression,Miguel de Cervantès Saavedra. Don Quichotte,,"Paris, Delamain et Boutelleau. - (Saint-Amand, Cher, impr. de R. Bussière)",1944/1945,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb42788280k#Expression,L'ingénieux hidalgo Don Quichotte de la Manche,,Paris,2012,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb316891490#Expression,"Quelques chapitres amusants de Don Quichotte de la Mancha par Miguel de Cervantès, traduits librement par un admirateur de l'auteur et suivis d'une étude humoristique sur le langage des vaches et d'une aventure italienne. [Signé : J. Z.]",,Strasbourg,1884,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb37268979m#Expression,Relatione di quanto e successo nella citta' di Vagliadolid : dopò il felicissimo nascimento del principe di Spagna don Filippo Dominico Vittorio nostro sig...,,Cambridge (Mass.),1990,http://id.loc.gov/vocabulary/iso639-2/ita
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb302130130#Expression,"El Ingenioso hidalgo Don Quijote de la Mancha, compuesto por Miguel de Cervántes Saavedra. Edicion conforme à la última corregida por la Academia española, con notas...",,Paris,1873,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb329456524#Expression,Cervantès. Rinconète et Cortadillo,,"[Paris,]",1965,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb30213039p#Expression,Fragmentos escogidos del ingenioso hidalgo Don Quijote de la Mancha,,Paris,1841,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb319213178#Expression,Don Quichotte I,,Paris,1954,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb47546067v#Expression,Les aventures de Don Quichotte racontées aux enfants,,Paris,[19..],http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb31921357h#Expression,Novelas exemplares de Miguel de Cervantes Saavedra. En esta nueva impression adornadas... T. I [-T. II],,"Valencia, impr. de Salvador Fauli",1769,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb36205559s#Expression,The History of Don Quixote de la Mancha,,London,1922,http://id.loc.gov/vocabulary/iso639-2/eng
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb37427240x#Expression,Novelas ejemplares,,Madrid,1993,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb31921372d#Expression,L'Ingénieux hidalgo Don Quichotte de la Manche...,,[Paris],1949,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb46873454w#Expression,L'ingénieux chevalier Don Quichotte de la Manche II,,Paris,1865,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb322081602#Expression,Michel de Cervantes. L'Ingénieux Hidalgo Don Quichotte de la Manche,,"Paris, impr. Ducros et Colas. Francis Guillot, 7, rue Perronet",1935,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb32462545d#Expression,Don Quichotte,,Paris,1935,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb45228261m#Expression,Viaje del Parnaso,,Madrid,2016,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb30212978t#Expression,"Vida y hechos del ingenioso Hidalgo Don Quixote de la Mancha, compuesta por Miguèl de Cervántes Saavedra, con muy bellas estampas gravadas sobre los dibujos de Coypel,... (y con la vida de el autor por Gregorio Mayáns i Siscár)",,Haia,1744,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb31097835x#Expression,"El Ingenioso hidalgo Don Quijote de la Mancha,... edición... publicada por D. Juan Antonio Pellicer,... en 1797...",,Madrid,1905,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb41631287z#Expression,L'Ingénieux hidalgo don Quichotte de la Manche,,Paris,[s.d.],http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb30212959j#Expression,El Ingenioso hidalgo Don Quixote de la Mancha,,En Lisboa,1605,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb302132188#Expression,Novelas exemplares de Miguel de Cervántes Saavedra... Nueva impresion...,,Paris,1825,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb471545271#Expression,Théâtre barbaresque,,Paris,2022,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb45693215c#Expression,Ḍāna Kvigjoṭa,,Naī Dillī,1964,http://id.loc.gov/vocabulary/iso639-2/hin
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb47154139x#Expression,L'ingénieux Hidalgo Don Quichotte : illustré,,[Paris],2022,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb306828520#Expression,"""La Illustre fregona, el Licenciado Vidriera"", two of the ""Novelas""...",,Cambridge,1909,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb319212306#Expression,Histoire de l'admirable Don Quichotte de la Manche... Nouvelle édition...,,"Francfort, en foire, J. F. Bassempierre père et fils",1757,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb345852304#Expression,L'ingénieux hidalgo Don Quichotte de la Manche,,[Paris],1976,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb434282819#Expression,Don Guichotte de la Manche. Edition réduite et mise à la partie de la jeunesse,,Paris,1947,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb30213027p#Expression,"Don Quichotte de la Manche, par Michel Cervantes. Édition classique précédée d'une notice littéraire, par A. Ramirez. Chapitres I-X",,Paris,1895,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb302131796#Expression,"Leben und Thaten des weisen Junkers Don Quixote von la Mancha, aus der Urschrift des Cervantes. nebst der Fortsetzung des Avellaneda... von F. J. Bertuch. 2te Auflage...",,Leipzig,1780/1781,http://id.loc.gov/vocabulary/iso639-2/ger
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb35541802w#Expression,Viage del Parnaso y poesías varias,,Madrid,1991,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb302131169#Expression,"L'Admirable Don Quichotte de la Manche, par Michel Cervantès. Traduction nouvelle par M. Damas Hinard,...",,Paris,1847,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb30213136x#Expression,Don Quichotte de la Manche ...,,Paris,1866,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb34824504f#Expression,Numancia,,Madrid,1984,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb453643628#Expression,Don Quichotte,,Toulouse,2017,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb30213010z#Expression,"El Ingenioso hidalgo Don Quijote de la Mancha, compuesto por Miguel de Cervántes Saavedra. Edicion corregida... por D. J. E. Hartzenbusch",,Argamassila de Alba,1863,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb30213012n#Expression,"El Ingenioso hidalgo Don Quijote de la Mancha, compuesto por Miguel de Cervántes Saavedra. Edicion conforme à la última corregida por la Academia española, con notas...",,Paris,1873,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb30213205x#Expression,Novelas exemplares de Miguel de Cervántes Saavedra...,,En Pamplona,1614,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb434531160#Expression,Don Quichotte,,Tours,1963,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb471461303#Expression,Théâtre barbaresque,,Paris,2022,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb302129853#Expression,"El Ingenioso hidalgo Don Quixote de la Mancha, compuesto por Miguel de Cervántes Saavedra. Nueva edicion... con nuevas notas... con nuevo analisis y con la vida de el autor nuevamente aumentada por D. Juan Antonio Pellicer,...",,Madrid,1797/1798,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb31921264h#Expression,Miguel de Cervantès. L'Ingénieux hidalgo don Quichotte de la Manche,,"Villeneuve-Saint-Georges, impr. L'Union typographique. - Paris, Sous l'emblème du secrétaire",1938,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb302130490#Expression,"Le Valeureux Dom Quixote de la Manche... traduit fidellement de l'espagnol de Michel de Cervantès... par Caesar Oudin,... T. I (1re partie). - L'Histoire de l'ingénieux et redoutable chevalier Dom Quixote de la Manche, composée en espagnol par Miguel de Cervantès Saavedra et traduite... par F. de Rosset. T. II (2e partie)",,Orléans,1665,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb30444101g#Expression,"Galatée, roman pastoral imité de Cervantès, par M. de Florian,... 2e éd.",,Paris,1792,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb31921340s#Expression,Michel Cervantès. Histoire de don Quichotte de la Manche. Adaptation de Marguerite Reynier. Illustrations de Pierre Noury,,"Paris, impr. Hemmerlé, Petit et Cie ; Ernest Flammarion, éditeur",1933,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb42388433x#Expression,Don Quijote de la Mancha,,Madrid,2010,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb30213258h#Expression,"De Cervantès. Rinconète et Cortadillo, nouvelle. Soixante-sept compositions par H. Atalaya. Traduction et notes de Louis Viardot",,Paris,1898,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb30213265s#Expression,"Los Trabajos de Persiles y Sigismunda, historia setentrional, por Miguel de Cervantes Saavedra...",,Paris,1617,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb309322953#Expression,"""El Cautivo"". Le Captif, histoire extraite de Don Quichotte... Édition classique...",,Paris,1880,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb47315902j#Expression,L'ingénieux Hidalgo Don Quichotte de la Manche,,Paris,2022,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb31921206b#Expression,"Segunda parte del ""Ingenioso"" Cavallero Don Quixote de la Mancha, por Miguel de Servantes Saavedra,...",,"Barcelona, impr. de S. Matevat, a costa de J. Simon",1617,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb42421894g#Expression,Don Quichotte de la Manche,,Paris,1902,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb32945648w#Expression,Don Quichotte,,Paris,1968,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb37335181s#Expression,Obras completas de Miguel de Cervantes,,Madrid,1993,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb34725337x#Expression,Don Quichotte de la Manche...,,Genève. - [Évreux],1982,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb387307305#Expression,"Le Vaillant espagnol, comédie en 3 journées",,Paris,(s. d.),http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb416312916#Expression,Don quichotte II,,Paris,1925,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb34727456z#Expression,Don Quichotte de la Manche...,,Genève. - [Évreux],1982,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb393367422#Expression,"Histoire du redoutable et ingénieux chevalier Dom Quixotte de la Manche, traduite fidèlement de l'Espagnol de Miguel de Cervantes Saavedra par F. de Rosset, Dernière édition, augmentée et enrichie de figures en taille douce",,A Orléans. - et se vend à Paris,1665,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb30213133w#Expression,"Histoire de l'admirable Don Quichotte de la Manche, par Cervantès Saavedra... 64 vignettes par Bertall et Forest",,Paris,1899,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb30213174g#Expression,"L'Ingénieux hidalgo Don Quichotte de la Manche, par Michel de Cervantès Saavedra. Traduction de Delaunay, revue, corrigée et augmentée d'une notice sur la vie de Cervantès, par Édouard Goepp,...",,Paris,1892,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb319212170#Expression,"El Ingenioso hidalgo Don Quijote de la Mancha. [Viday obras de Cervantes y iniciación bibliográfica, por A. Herrero Miguel.]",,"Barcelona, R. Sopena",1916,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb42260786t#Expression,Don Quichotte,,Paris,2010,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb302132037#Expression,"Los seis libros de Galatea, escrita por Miguel de Cervántes Saavedra... corregida é ilustrada...",,Madrid,1784,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb319213058#Expression,"El Ingenioso Hidalgo Don Quijote de la Mancha, in Auswahl herausgegeben von Theodor Heinermann",,"Halle a. S., M. Niemeyer. - (Gräfenhainichen, Druck von C. Schulze)",1934,http://id.loc.gov/vocabulary/iso639-2/ger
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb401169881#Expression,"Don Quijote : e new translation, backrounds and contexts, criticism",,New York,1999,http://id.loc.gov/vocabulary/iso639-2/eng
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb34824505s#Expression,Viaje del Parnaso,,Madrid,1983,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb30213139z#Expression,Don Quichotte de la Manche,,Paris,1882,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb31921186j#Expression,Escenas de costumbres vividas,,Paris,1958,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb35048687c#Expression,Novelas ejemplares 2,,Paris,1920,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb30213243g#Expression,"Les Nouvelles de Miguel de Cervantès Saavedra, traduites par Louis Viardot. Nouvelle édition",,Paris,1867,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb31921367t#Expression,Novelas ejemplares,,Madrid,1952/1957,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb302129942#Expression,"El Ingenioso hidalgo Don Quijote de la Mancha, compuesto por Miguel de Cervántes Saavedra. Edicion en miniatura enteramente conforme a la ultima corregida y publicada por la real Academia española. (Publicalo D. Joaquim Maria de Ferrer.)",,Paris,1827,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb302130986#Expression,L'ingénieux hidalgo Don Quichotte de la Manche,,Paris,1884,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,http://data.bnf.fr/ark:/12148/cb31921252h#Expression,L'Ingénieux hidalgo don Quichotte de la Manche,,Paris,1928,http://id.loc.gov/vocabulary/iso639-2/fre
