source,author,authorLabel,work,workLabel,edition,placeOfProduction,yearOfPublication,langCode
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb31921298t#Expression,Išmoningasis idalgas Don Kichotas iš La Mančos[El Ingenioso hidalgo Don Quixote de la Mancha]. Gustavo Doré iliustracijos raižytos medyje H. Pisano. Iš ispanų kalbos verte Pulgis Andriušis,,"[Nördlingen,] Suduva ; Druck von G. Wagner",1948,http://id.loc.gov/vocabulary/iso639-2/lit
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb329456199#Expression,L'Ingénieux hidalgo Don Quichotte dela Manche. Traduction de Louis Viardot. Avec les bois de l'édition Barber (1757)... [Nouvelle édition.],,Paris,1965,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb38694804x#Expression,"Rinconete et Cortadillo. Extrait des ""Nouvelles exemplaires"" de Cervantès",,[S. l.],1922,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb313786393#Expression,The Visionary gentleman Don Quijote de la Mancha... 3d edition...,,New York,1932,http://id.loc.gov/vocabulary/iso639-2/eng
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb329456377#Expression,Don Quichotte...,,Paris,1963,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb30213094t#Expression,Don Quichotte,,Paris,1895,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb31921222k#Expression,Patronato del IV centenario de Cervantes. El Ingenioso hidalgo Don Quijote de la Mancha,,"Madrid, Ediciones Atlas",1947/1949,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb30213175t#Expression,"Cervantès. Analyses et extraits, par Édouard Goepp,...",,Paris,(s. d.),http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb302129911#Expression,"El Ingenioso hidalgo Don Quixote de la Mancha, compuesto por Miguel de Cervántes Saavedra. Nueva edicion conforme en todo á la de la real Academia español... 1782. Ademas del juicio crítico ó analisis del Quixote... la vida de Cervántes y los documentos que la comprueban (por V. de Los Rios) comprehendidos en la dicha edicion... se han añadido á esta las notas críticas... al Don Quixote, escritas por... Pellicer,... Edicion hecha baxo la direccion de José René Masson...",,Paris,1814,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb34612232t#Expression,L'Ingénieux hidalgo Don Quichotte de la Manche,,Paris,1978,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb41631301p#Expression,Aventures de Don Quichotte,,Paris,1933,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb425442108#Expression,Don Quichotte,,Paris,2011,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb30213183f#Expression,"The History of the ingenious gentleman Don Quixote of la Mancha, translated from the Spanish by Motteux. A new edition, with copious notes, and an essay on the life and writings of Cervantes",,Edinburgh,1822,http://id.loc.gov/vocabulary/iso639-2/eng
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb37692349w#Expression,Nouvelles exemplaires,,[Paris],2001,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb302131556#Expression,"Don Quichotte de la jeunesse, traduit et abrégé de l'oeuvre de Cervantès",,Limoges,1859,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb319212666#Expression,Miguel de Cervantès Saavedra. L'Ingénieux hidalgo Don Quichotte de la Manche,,"Paris, Garnier frères",1941,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb31921306m#Expression,"El Ingenioso hidalgo Don Quijote de la Mancha. Extraits de la première [et de la seconde] partie, recueillis et munis d'une introduction par Camille Pitollet,...",,"Paris, Lille, impr. A. Taffin-Lefort. - Paris, A. Hatier",1937,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb31921375f#Expression,Miguel de Cervantes. Numance,,"Paris, l'Arche. - (Saint-Amand-Montrond, impr. de Clerc)",1957,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb35496612q#Expression,El ingenioso hidalgo Don Quijote de La Mancha,,Barcelona,1990,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb41631298m#Expression,Don Quichotte de la Manche,,Epinal,[s.d.],http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb30213165h#Expression,Don Quichotte de la Manche,,Paris,1893,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb331009980#Expression,Vu du pont,,Paris,1959,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb350486819#Expression,Novelas ejemplares 1,,Paris,1923,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb30212960r#Expression,"El Ingenioso hidalgo Don Quixote de la Mancha, compuesto por Miguel de Cervántes Saavedra...",,En Valencia,1605,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb37583162d#Expression,OEuvres romanesques complètes,,[Paris],2001,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb386947724#Expression,"Obras completas... Comedias y entremeses, tomo I. Edicion publicada por Rodolfo Schevill... y Adolfo Bonilla...",,Madrid,1915,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb33862376z#Expression,Don Quichotte de la Manche. Illustré par Decaris. [Traduction de Jean Babelon. Tome III.],,(Paris),1953,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb35835930p#Expression,L'ingénieux hidalgo Don Quichotte de la Manche,,Paris,1996,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb32945632h#Expression,Diccionario de el ingenioso hidalgo Don Quijote de la Mancha,,Madrid,1962,http://id.loc.gov/vocabulary/iso639-2/por
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb302132753#Expression,Persile et Sigismonde,,Paris,1738,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb31700950r#Expression,"L'ingegnoso Cittadino Don Chisciotte della Mancia... tradotto da Lorenzo Franciosini,...",,Roma,1677,http://id.loc.gov/vocabulary/iso639-2/ita
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb371860834#Expression,Don Quichotte,,[Paris],2000,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb302131885#Expression,"Život i djela glasovitoga viteza Dona Quixotta de la Mancha. Španjolski napisao Miguel de Cervantes Saavedra. Po francezkom, za mladež priredjenu izdanju hrvatski napisao Jos. Eugen Tomié",,U Zagrebu,1879,http://id.loc.gov/vocabulary/iso639-2/hrv
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb31921253v#Expression,Cervantes. Don Quichotte...,,"Liége, les Éditions du Balancier. - Maastricht, Leiter-Nypels (impr. de Leiter-Nypels)",1929/1931,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb47515355t#Expression,El Quijote,,Paris,2024,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb42762893q#Expression,"Don Kitsch : comédie musicale en trois actes, [textes d'après Don Quichotte de Cervantes]",,Lyon,2012,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb319213387#Expression,Don Quichotte de la Manche,,Tours,1930,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb35067227k#Expression,Don Quixote de la Mancha : an old-spelling control edition based on the first editions of parts I and II,,"Vancouver, Canada",1988,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb345913043#Expression,L'Ingénieux hidalgo Don Quichotte de la Manche Tome deuxième,,Neuilly-sur-Seine,1975,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb34930521f#Expression,El Ingenioso hidalgo Don Quijote de la Mancha,,Madrid,1987,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb35629067z#Expression,Novelas ejemplares,,Barcelona,1978,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb30509917m#Expression,Cervantès. Don Quichotte de la Manche dessiné et raconté par Joseph Girard,,(S. l.,1912,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb339379004#Expression,"El Ingenioso hidalgo Don Quijore de la Mancha, de Miguel de Cervantes Saavedra",,Madrid,1948,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb44202714g#Expression,Numance,,[Paris],2014,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb46620005g#Expression,Novèlas exemplaras,,[Puylaurens],2020,http://id.loc.gov/vocabulary/iso639-2/oci
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb31921255j#Expression,"Boisyvon. Don Quichotte. Nouvelle version française du chef-d'oeuvre de Cervantès, abondamment illustré par les photographies du film de la ""Palladium-films"". Édition P. J. de Venloo",,"Paris, impr. J. Téqui ; éditions Jules Tallandier",1929,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb36186040q#Expression,La petite bohémienne,,Oullins,1997,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb350280728#Expression,L'ingénieux hidalgo Don Quichotte de la Manche,,[Paris ],1989,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb31921237m#Expression,Don Quichotte de la Manche,,Paris,1906,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb338623779#Expression,Don Quichotte de la Manche. Illustré par Decaris. [Traduction de Jean Babelon.] Tome IV,,(Paris),1954,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb37427238c#Expression,Don Quijote de la Mancha,,Madrid,1993,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb302131587#Expression,"Histoire de l'admirable Don Quichotte de la Manche et de Sancho Pança, surnommé la fleur des écuyers... Traduit librement de l'espagnol de Michel de Cervantès",,Paris,1868,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb315283654#Expression,Den Verstandigen vromen ridder Don Quichot de la Mancha... Overgezet door L. V. B. [Lambert Van den Bos]... De 6de druk op nieuws overzien... door G. V. B. ...,,Amsterdam,1707,http://id.loc.gov/vocabulary/iso639-2/dut
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb47267979g#Expression,Novelas ejemplares II,,Madrid,2023,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb30213105n#Expression,"L'Ingénieux hidalgo Don Quichotte de la Manche, par Miguel Cervantès Saavedra. Traduit et annoté par Louis Viardot. Vignettes de Tony Johannot",,Paris,1838,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb343208571#Expression,"Don Quijote de la Mancha : facsímil de la 1a impresión según la edición príncipe de Juan de la Cuesta, Madrid..",,[Madrid]. - [New York]. - Palma de Mallorca,1968,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb367124544#Expression,L'ingénieux hidalgo Don Quichotte de la Manche,,Paris,1998,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb427142507#Expression,"L'aventure des moulins à vent : ""Don Quichotte"" I, 8",,Pessac,2012,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb427142507#Expression,"L'aventure des moulins à vent : ""Don Quichotte"" I, 8",,Pessac,2012,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb427142507#Expression,"L'aventure des moulins à vent : ""Don Quichotte"" I, 8",,Pessac,2012,http://id.loc.gov/vocabulary/iso639-2/ger
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb427142507#Expression,"L'aventure des moulins à vent : ""Don Quichotte"" I, 8",,Pessac,2012,http://id.loc.gov/vocabulary/iso639-2/ita
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb302131943#Expression,"L'Ingegnoso cittadino Don Chisciotte della Mancia, composto da Michel di Cervantes Saavedra, et hora nuovamente tradotto... di spagnuolo in italiano da Lorenzo Franciosini,...",,Venezia,1722,http://id.loc.gov/vocabulary/iso639-2/ita
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb31921300j#Expression,"O Dom Quixote da juventude, extracto da celebre obra de Cervantes",,"Paris, Garnier",1913,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb319213089#Expression,"El Ingenioso hidalgo Don Quijote de la Mancha. Extraits de la 1re partie, recueillis et munis d'une introduction par Camille Pitollet,...",,"Paris, A. Hatier. - (Lille, impr. de Taffin-Lefort)",1954,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb351453394#Expression,Don Quixote and Sancho Panza,,London. - [Paris],1972,http://id.loc.gov/vocabulary/iso639-2/eng
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb35221742x#Expression,Don Quichotte de la Manche,,[Évreux],1969,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb302129795#Expression,"Vida y hechos del ingenioso Hidalgo Don Quixote de la Mancha, compuesta por Miguèl de Cervántes Saavedra, con muy bellas estampas gravadas sobre los dibujos de Coypel,... (y con la vida de el autor por Gregorio Mayáns i Siscár)",,Amsterdam y Lipsia,1755,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb31921223x#Expression,"El Ingenioso hidalgo Don Quijote de la Mancha, de Miguel de Cervantes Saavedra. Nueva edición crítica, con el comento refundido y mejorado y más de mil notas nuevas, dispuesta por Francisco Rodríguez Marín,... Tomo VII [-VIII]",,"Madrid, Ediciones Atlas",1948,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb31921273g#Expression,L'ingénieux hidalgo Don Quichotte de la Manche,,"(Paris,)",1949,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb37342329q#Expression,Obra completa,,Alcalá de Henares,1993/1995,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb302131765#Expression,"Notice, analyse et extraits. Cervantès. Le Don Quichotte (traduction Filleau de Saint-Martin), par Émile Carles",,Paris,1893,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb37691295j#Expression,Don Quichotte,,[Paris],2001,http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb302132157#Expression,Novelas exemplares de Miguel de Cervántes Saavedra... Nueva impresion...,,Madrid,1783,http://id.loc.gov/vocabulary/iso639-2/spa
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb319212279#Expression,Cervantès. Don Quichotte,,"Paris, P. Cotinaud (impr. de J. Dumoulin)","(s. d.). 4 vol. in-8° (245 x 195), fig. en noir et en coul., couv. ill. [Acq. 300154] -XcR- .4580.",http://id.loc.gov/vocabulary/iso639-2/fre
BNF,http://www.wikidata.org/entity/Q5682,Miguel de Cervantes,http://data.bnf.fr/ark:/12148/cb390345833#Expression,Los trabajos de Persiles y Sigismunda,,Madrid,2002,http://id.loc.gov/vocabulary/iso639-2/spa
